assetType,assetId,assetAddress,type,textureData,textureSignature
ERC1155,11,0xdea45e7c6944cb86a268661349e9c013836c79a2,SKIN,ewogICJ0aW1lc3RhbXAiIDogMTYzODc4ODk4MzEzNSwKICAicHJvZmlsZUlkIiA6ICIxN2Q0ODA1ZDRmMTA0YTA5OWRiYzJmNzYzMDNjYmRkZiIsCiAgInByb2ZpbGVOYW1lIiA6ICJnaWZ0bWV0b25uZXMiLAogICJzaWduYXR1cmVSZXF1aXJlZCIgOiB0cnVlLAogICJ0ZXh0dXJlcyIgOiB7CiAgICAiU0tJTiIgOiB7CiAgICAgICJ1cmwiIDogImh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMmFiNTg4ZWRjNTU4YTg0ZjIyZjc3YzVkYjMzYTg5NTgxYWM2Zjg0NDRiY2ExM2JiN2UwYzg2MWQ1Y2JjNTgzZSIKICAgIH0KICB9Cn0=,weUac9Xv/HubL0ipnX1oSmdyVZvyAD6U4frPPoWufhZFMz2lqJLdUVortHo/ZO2fjWAhF9ybSz6JprznsFECpibspYEW+RJ+YDUqsl7yozLFEnmlatzlQVIBSvrLH4LzPj/ZnVC/ohDHFYMZ3O5D9hLKjBpzhE3l+Zx6C5NOt7PBRlS6in80vxFth7twstf22uJt4pd5GVKQPBsxDw5BgctYue3WonveK7rWYNBsYTjKYh4vnLzgtQvjF5FDleRWxvVf1vFvKeBJV2AGDSQD7QIP/S2FRCEWHvErrZRvAbbCtBV36n6mO8vyvPcqLHLus9ciCfawncQ3K4P0kh3cyY4NF2vd/y3mXdeZSRb0PtCAKfhCbz2WuYEbTDnrjvKPREjUKUO1OiAJlVt58ORcysR3fXSim9sScYl4s35LS8C5BT0iJcenRm7iqdxtqTiK6Zjo7BpV/3AqQzlrO2pgTvXSYQwHHxv2kVbLi2fMOIpxjla2gKmoADsCoFw0Ow3tj4VytVeBV+dLGyNzozIbKobc+YDC1pHrBXusO8/bn17UQkVzjxY14sFll6+h3NUPKlFWQ9yphWkdkeNaJyARkp0jdFNjoh9hP8Na7M/vq+iKKSZN16/s/LokCgptm4pMGNA62xVwmPJFBkTc6Nf2+9DPBAe61oMo/iXY9lpZLwM=
ERC1155,12,0xdea45e7c6944cb86a268661349e9c013836c79a2,SKIN,ewogICJ0aW1lc3RhbXAiIDogMTYzODc4OTA1NjMzNiwKICAicHJvZmlsZUlkIiA6ICJlZDUzZGQ4MTRmOWQ0YTNjYjRlYjY1MWRjYmE3N2U2NiIsCiAgInByb2ZpbGVOYW1lIiA6ICI0MTQxNDE0MWgiLAogICJzaWduYXR1cmVSZXF1aXJlZCIgOiB0cnVlLAogICJ0ZXh0dXJlcyIgOiB7CiAgICAiU0tJTiIgOiB7CiAgICAgICJ1cmwiIDogImh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZDFkMzBkZGE3YWNkN2RkNmQzYzE3Zjc1MTAxM2Q1NzBkMjIzOTdhZWVmNDIwMmVjNDY4NmY0OWI5Mzc0NGRjMCIsCiAgICAgICJtZXRhZGF0YSIgOiB7CiAgICAgICAgIm1vZGVsIiA6ICJzbGltIgogICAgICB9CiAgICB9CiAgfQp9,GoDunsEHOEaqhMcMTuXOTYUVKBVtC5/dn+Z3Qlg81ifRLpvR2r0kxTupCZKPEBNBYNZ7MwOak98eWyM3LpjmCi1IbgDW53BY2HK1bumVL2r9H9mNGolul1en/dq3IJr/J8dHLz+CxdoVJsWaMTpVFzJlF6KiWmOybJZti4vBBKNZey3bQwdWEz1O5pNGzxEJNLwX/lv+n5K0aUj6MCprBCA45uIossxRziYQGYpB1/3cnaRF1kElc8WwZlBJtgINk5Die5G3PZpcsMlbDqjtnksGgxk2ncjRa+zhgHBZNLdMyrdG4BPP+nowL7Qe28a6E2AOmpd6fgqZLpGaUPEsku6eghGT7y5bKvqQsDZn1wLiEcR+/jw96P6g+tdtLIc6NV9V3uvcIb/4s8+dbEva3IlL3UYIb9gL3HYR6ZjTKrFM7TF1GaTHoXYsZts8IAQPTLfERulKyJNgnsu5gtVuqFQKHWvkpEyQcwiTBqDUY9RRWmhVjVOoQpPGEphbtV2MqQMUMEN4Rp4Jo/q1sQXEwHkJXw4ZGAORVtPEXnske3pfWGOlZ/ohK+L4fKpIHWMJ5NMPFRZKerCzs+t+xs0mWga+HTrDq1H8GvQlVrKz2KmuEnDR9AIEY6v8w+kdo0oVcwVXIcAsl/tlZPmOBrnn/mkoJDeAFfXHo7DtmYjkd5w=
ERC1155,13,0xdea45e7c6944cb86a268661349e9c013836c79a2,SKIN,ewogICJ0aW1lc3RhbXAiIDogMTYzODc5MDU1MTk0MCwKICAicHJvZmlsZUlkIiA6ICI0ZWQ4MjMzNzFhMmU0YmI3YTVlYWJmY2ZmZGE4NDk1NyIsCiAgInByb2ZpbGVOYW1lIiA6ICJGaXJlYnlyZDg4IiwKICAic2lnbmF0dXJlUmVxdWlyZWQiIDogdHJ1ZSwKICAidGV4dHVyZXMiIDogewogICAgIlNLSU4iIDogewogICAgICAidXJsIiA6ICJodHRwOi8vdGV4dHVyZXMubWluZWNyYWZ0Lm5ldC90ZXh0dXJlLzg5YjRiZWNkNTc5ZDJhNDYyNDNlN2I0ZDZiZThkYWUzYjRkM2U2MTJjYjExMTI5ODUyYzYwNWUzNjdkNGE1ZmUiCiAgICB9CiAgfQp9,bHaYMje+2qVwx1OAFzfqao7wNE9l7h35YC8Xwsa40cSRAPkQT71tMoTAWFTghrZAQFQFphJVcBGWOS9yyEdgDLx3V3pGgnYixk701hYLHom4hEwR/PcYjXPLb+iv8n7XPozcggWe+vc7NX++Srcdm995IisFR49whUbGQNVkZ9Zyq+ml8G4LR13Bx5vvncfzKpHewiA7bK9j7cdWxK7QV4tuINQ3kGO/CkfIsVTS0bSOqUlEBpNL4qHjphGZ3j1XI/Z5YbPl9V3Ku++8Zz0bmYtwyVmomclzm0u70Kn5Yjd6/Xl74+pz+WGFLRkz2c3uv7kdj3hMJrC8qvW3qTmHfP635AmQ6JSPV9xM9S+Zk8jsxLIK3psmaqDmEj/09mntOL/ysUcAhAXS2WrXnYW1DXO1zFNdKnn1O2OwsBLaz7i1Xa8jg158Saxr36hOKnJQP/rqxG/paz1GBZI4sFT9TKWpZxNgALpelJBx59JXfDwF/7/Ed0bBThwNDaxYi7Ewmc6+co/vykxe8cPYTMBvp+4YOD+cTCc72HP94XdEsY4YnlSV+7na/zcSS3Qny1E4IAARPwZkaamnrhOvFS7+dgSVWPTbUoGtkQJAmG4bCfGJN5/eJyIkjjzJP6WPZh4buOrbRdGIyiEVCVzdn5l/Nzz3KYFcAEk8G9d5GlGrhIY=
ERC1155,14,0xdea45e7c6944cb86a268661349e9c013836c79a2,SKIN,ewogICJ0aW1lc3RhbXAiIDogMTYzODc5MDY3NzcwOCwKICAicHJvZmlsZUlkIiA6ICIyMzgzM2VlYmQ2ZDM0NjJjOGNmMTljY2I2ZmFmOWJjNCIsCiAgInByb2ZpbGVOYW1lIiA6ICJFeGlXZXhpIiwKICAic2lnbmF0dXJlUmVxdWlyZWQiIDogdHJ1ZSwKICAidGV4dHVyZXMiIDogewogICAgIlNLSU4iIDogewogICAgICAidXJsIiA6ICJodHRwOi8vdGV4dHVyZXMubWluZWNyYWZ0Lm5ldC90ZXh0dXJlLzEwZDZkNDFhM2MyMWI5MmM3MTYxMDI3OGI3YTc5YTNhODAwMmJmZWVlMDI5MzQ3OTc2MzYyNmRmMWI1NzEwYzAiCiAgICB9CiAgfQp9,yHX15ObHzuRRMBySAi/U0+CBc7OY5GKoFqY65LQUT/XRZCeJj9ZUgbQQYWbh2gSFxGYsoikTwENmWHbO7beoxv4V3MY01uaPpK299mB2n5xdB1Dicx3KJyfwNmeDJ8VuI4G3JbgecdQunpMPsB25WwP0lzKoh1PIbRQ0nBIy5l+9qgbt7qugxIilwvipzFvn9DB/xzMZMfW0PIUBp4GcC2PKpIh54bB7Rm2WB/DJCfApzTQsya25EA5YnFk1U64hlDjhgtA8LvP0wVng/DberiPH2HfTywXVbUG/2e47oqacLeFpF+CXg6G6g264dlO2YSP4vksrXIjb6pGT8RJ7cZuRewnjGrsPxeI6KN9rwsMhs9w49WIgeA9U4R4qKlhbaTnB7OUMiKIQSNJpfv7fBC35+tkEA+g15XsTLUzXdC2tT37osxq+nSDJTooPOb/fS21em7ATTOIqpN4uYAYUW1vJmG/q6jj58cp32MgAXDrWwAxPfnz2sANsioALUIVPb9SweNjYSWEJVCMPNUkgdf1MfaJtNviHnNR4OlXMULRiFJnuOA0XB6vWBpMFXTQNf6gFcv+QfSf26aoD6KNxkKStq1taJWCQitIBezgGwOhANOZEEic2m9Qzwx3veHl1w9GrVXjrsErp/PbFQ3g3yStbgUCmoOL03InjzthPNoY=
ERC1155,15,0xdea45e7c6944cb86a268661349e9c013836c79a2,SKIN,ewogICJ0aW1lc3RhbXAiIDogMTYzODc5MDY4NTM4NSwKICAicHJvZmlsZUlkIiA6ICIzNmMxODk4ZjlhZGE0NjZlYjk0ZDFmZWFmMjQ0MTkxMyIsCiAgInByb2ZpbGVOYW1lIiA6ICJMdW5haWFuIiwKICAic2lnbmF0dXJlUmVxdWlyZWQiIDogdHJ1ZSwKICAidGV4dHVyZXMiIDogewogICAgIlNLSU4iIDogewogICAgICAidXJsIiA6ICJodHRwOi8vdGV4dHVyZXMubWluZWNyYWZ0Lm5ldC90ZXh0dXJlLzFjNTEyOGMyZTYxNzFmMTZmMTQ2NDMzYTU3MDQxN2MyMzA5NmU3NDQ5NTljOWJhOGM5YmFjNzdhNTU1YTk5MGYiCiAgICB9CiAgfQp9,TamJ6KZrp78OqSCLtFPlcvE13LVHP2/Ktt06TMqnKOPAHBGtKTlTR2g4oMt9+70V1FBRpDQK///0rIXzt5h5KmFcue9A+m3wO4QMHVm/dSTlY+zy0/DZ82WiWAu3/XI0o0SmhVYKfPE+caa3591RaQ9sguWRMFpji4hKmQ0zVJ44JORTEs4bKQYMAYblgEGnX9i6GK9K4eCgax0ItClmS6xhwOnCaGYswKy7kS2g3PkWN27SF0fiINrN9ESB546bJlUobeqwgtV+nli1azUwPXJvZaGsPH+AwbaQkjhv7PbnU0SO51/42QmRApmt+f4BVqFuZPCWQJy+8R0erwLCMlpKuRwEN/RiMfA02O5NXdKPg8dw/3vmaZElMwz74vvVhnw6LXO/SiCO4/et4zPJNs8OLHz7bwa6w7n1+mAwcauzI+vYJWuyp2dVEZOoRAXMJni6xszMMSXX48uxBOaST/8kQ3lrdCUafztOSa8ZQhBDj7+VT7XusnMwN13sAFWwxzSrXuQkZ3UETOAEz9HGN6/uORAiEVGLQx3UV06dVkc+WGVINNMamAlwKbhQqW6XPWrdTxiX3fk+PvP/nuT6gys30e1YEPGEXSIjYe/JX/ov354+0wTiwj/Y417rtfoGzLPSNrj+yIBYC09ajX3RoO/GFABtFPvhX0xLTBvmDPI=
ERC1155,16,0xdea45e7c6944cb86a268661349e9c013836c79a2,SKIN,ewogICJ0aW1lc3RhbXAiIDogMTYzODU2NjA3ODQzMywKICAicHJvZmlsZUlkIiA6ICIxYTc1ZTNiYmI1NTk0MTc2OTVjMmY4NTY1YzNlMDAzZCIsCiAgInByb2ZpbGVOYW1lIiA6ICJUZXJvZmFyIiwKICAic2lnbmF0dXJlUmVxdWlyZWQiIDogdHJ1ZSwKICAidGV4dHVyZXMiIDogewogICAgIlNLSU4iIDogewogICAgICAidXJsIiA6ICJodHRwOi8vdGV4dHVyZXMubWluZWNyYWZ0Lm5ldC90ZXh0dXJlLzM4YzdmMWM5NWM4NWVmNjE2YmI0NGZlN2Q5Mzc0YWQwZmE0MzUyOWY0MTRiNTMzM2QyM2FjNmFlMmRlYjYxZWQiCiAgICB9CiAgfQp9,decdFICeL6mPgdbX26oOdsFdJ15bKtU8c4+P5bOUuwVExUbVtv9uZmoRzmxAPGWleiqYbgD81isCVCCB1p0yM8G4/qCKqxikEsnVO8KTYQMj12GBQ3dg6kKB0X+tfI1z+Z3YK+qsLxECALBXXq6kjXUY8+rJLAYe825nU2U2YN8JXXjFdqLpUaLYb0BE0O/kGhKTxv4m8bND8QdoKcXRjBY2W72RtjgPJGu3bLrzwrFiEFrURtfXcIs4gD9PXQk9GdCm4QY6ZzKY9u8K/G+csl8VBs2I70TrtwKtoFMiv0lvXJRV9vF5l+P5n6XaG9I4LM3hEN5HUaYddHJzz8Z836Ul7zD3rAALA+ERYibz6kH2XNmup3WLojnGuRj/v/ZAQ8TaJ+sFoTdUOcoliAtxF/oz1YCmfGMYCHrLBtaMEUcaT5NPDhN5kJDOQzXN3qFGXnyf1fSYmGCvS2R6xdUSNbbq0ZBko+z9dtFx4G62SBwsmmWOcQsTIF7k2rYr2fBnQcdwPLFCe7Q1qVr9LFUKKf2Y6Un2ok/wjouLY7MXjhbGrsHM5axhLWzPRgGAZruvNu8fl80X5dZhPyKHiI9GlLY0wlNQ02m6ATDtps2/EtzHeDWe+rUut/7Y+rqS5kv8stMBuNgXzTT4UcQ6Lw8j/ExZtPjJQc8XFiA0ncs8C4g=
ERC1155,17,0xdea45e7c6944cb86a268661349e9c013836c79a2,SKIN,ewogICJ0aW1lc3RhbXAiIDogMTYzODc5MDA1ODMxMSwKICAicHJvZmlsZUlkIiA6ICI5ZDIyZGRhOTVmZGI0MjFmOGZhNjAzNTI1YThkZmE4ZCIsCiAgInByb2ZpbGVOYW1lIiA6ICJTYWZlRHJpZnQ0OCIsCiAgInNpZ25hdHVyZVJlcXVpcmVkIiA6IHRydWUsCiAgInRleHR1cmVzIiA6IHsKICAgICJTS0lOIiA6IHsKICAgICAgInVybCIgOiAiaHR0cDovL3RleHR1cmVzLm1pbmVjcmFmdC5uZXQvdGV4dHVyZS84OTFkMzNhYTNhMWM1NmVjMjU2NTFhZjExZTMzNmY0Nzk2ZTAxOTI4ZWJkZDMzNDRiZGRlZGY3OTQ5Yjc0NmE3IgogICAgfQogIH0KfQ==,r6Qh4kpIx/yByqM+b5rZ06YCPUPYW/7JuvN3d/KL6PQJAUkXIOFayuhIngYiCseoNyakqgWaDnJsHedlBQkHyyEpwW8lsfrE6+H4J1jtN5uwUxfl8RMw5siLg+tv7EiS8huWatDPPz+vVBIVKL3OFWnjEs7JaXDyn9hqXWLws9J3bHp8tf6oB/a2a8G/DAgFpz1uJshFj3jFTGVfEe242JoN2R0NJRF6YdaVB6TQrYXOoAFSwG/NPgIc11oc8GlW2dKMJ6pwdzQi1G8EKN3pkR06QB7q+7U1ug2gRigUJy9a5AiT9fHivoEi8unam4gfvfKbtDP3xkMyb4ZHvOU7tridPs6dRpk0O+kJSxSkfEYsAYU6buUEmFsnBX69w5u5CsB2x+ucimPd9xQD99FcEfIe9ghL+7vFk9h3dfspvC5Qv+3FkmoJAyRwJAj3wSRLbZ82+qtYjs4Kt6/ZCRriC9aMhV5fhQ4t5TxxASOs3YgCN2gYRtGpr+Y3o9svzoz9XNaPbDmeF+YtjBIqqGlomy4w80gaave3BEQFDzJN6TBd7GpUpBxYaBYnnOa4l7pgf8SzfMeQg2rAeo6PvpUHeCmIQozh5BD1sDkV1L3sgLg60puVaLqdiNloAK83gbTOavyTAc/YQ8cBbG6Sd2cZryDdlBxq+1PPYMPj7K0xCg4=
ERC1155,18,0xdea45e7c6944cb86a268661349e9c013836c79a2,SKIN,ewogICJ0aW1lc3RhbXAiIDogMTYzODc5MDI2Nzk0NSwKICAicHJvZmlsZUlkIiA6ICIwNTVhOTk2NTk2M2E0YjRmOGMwMjRmMTJmNDFkMmNmMiIsCiAgInByb2ZpbGVOYW1lIiA6ICJUaGVWb3hlbGxlIiwKICAic2lnbmF0dXJlUmVxdWlyZWQiIDogdHJ1ZSwKICAidGV4dHVyZXMiIDogewogICAgIlNLSU4iIDogewogICAgICAidXJsIiA6ICJodHRwOi8vdGV4dHVyZXMubWluZWNyYWZ0Lm5ldC90ZXh0dXJlL2Y0ZWM5NmUzMGU1ODI5ODdhMTM3YzQ2YjM5YjIzNDYzOTA4ZTczODQ5ZjY0MjFmMmMxZDcxOTFlY2Q4OTQ4MWUiCiAgICB9CiAgfQp9,Riy1BTLT4X2d+cFNOjAPp/oo7p2rToQr8t9jk0r/RRdJh9AFDoSX2iIyb9fdimz3ctClOBeEQYxN7PRLUs5p7cYDnb3D4Q3eNiWYfKdfkv6IBSHTkRrsurGKj3fqAj+b+fg+MFwleOeVh6wrXlJRKSuc1D0TmkhHaPzsOCM3fcjFSyY10I+fERYt+cEcyGenGY4CUYNr7ljc/NEjq9EgCcmz9AlEB8XnS/fvHbvEXGc9GF95TzX5LEBx+Y6LkNeew8D5olZCPxXX463MbDJSFEMIXZkoOH2PUyjSKu+W6EYgEypaUsaTN9syUJjRnxZ6ZOAdk7cDcOJiPFI2XTetytEshGOST27eOtD1nYottb7HrwaYAQJ4MjgjOOn1YVgiD2tWsEOCorVC17GsNROZtP26wm86uKCX2RVaohOPcgIs/wXCukr/dorOn0MrhJqNH9AvvQSlLpd9T1WATTwIeS2d26H7fmVHRHXUQIE8SI1ygfe2dAw6rNadKSE6tAPJS4Yx3BfVzsHctg8NpBAnuG7AUZX7xrzpBo+IixpYQV3c4zye9zcu0oTR1tt/3R35Mk+wJJAua8dLcrc9vXUVfUJLWB1FfxcZeLlgRNsssv0yK7tW9jHXmH378Idab1TOsXoPpjc7JhalfEaDrF2ju+hseGh7pximDkbhsQJH7Yo=
ERC1155,19,0xdea45e7c6944cb86a268661349e9c013836c79a2,SKIN,ewogICJ0aW1lc3RhbXAiIDogMTYzODU2NzE1MzM1OSwKICAicHJvZmlsZUlkIiA6ICJiN2ZkYmU2N2NkMDA0NjgzYjlmYTllM2UxNzczODI1NCIsCiAgInByb2ZpbGVOYW1lIiA6ICJDVUNGTDE0IiwKICAic2lnbmF0dXJlUmVxdWlyZWQiIDogdHJ1ZSwKICAidGV4dHVyZXMiIDogewogICAgIlNLSU4iIDogewogICAgICAidXJsIiA6ICJodHRwOi8vdGV4dHVyZXMubWluZWNyYWZ0Lm5ldC90ZXh0dXJlLzI1YjViN2M3N2Y0YjJmNDkzMTMzY2UxN2RkYTlmMTM0NDlmM2M3ZjM1ZThiY2Y5MTE5YjU0MTIwMzcwYmRmOTUiCiAgICB9CiAgfQp9,xoqgxYhbjBYy/xcsxzYsi+p/wxophEYu+Wit04jzTLWvwT54VujOehglljSPcZzHeu+WIY+nJJmOJoKFfZy8zq4WtaFBgPHfiljYmWCC86cT5bNgSTY2lTWMWsEF8IlF7hf4aM/8EENTLyFihs9jTDp14v+WXbXga9NPJENp2lG95zWFScGNLdRritkmeQICf7luuzC9Xnju4jAx/UI6Pjlb91yhzDfLIzfJ3fM1leb+DW4Ve6rt+GxX4eCndcVH8ZGK/LV7WTYi0QGDWF2kiC3Dgjr6r4poXfI98cm+tmzCfHw4XFoz9JkGj4tGDvHx2oGBobP7/8EMj6huVEqq08NdnsdiAMAVoXflgZ5TFBCwD7vpzmkoln3TCcXauyAPkmPfTFTwHsbWX0NulJtx9XAsJbhUAVqIqwdQTokszLquPzJ2p9EDJvU0mb9h0sl8R9PvxvAIX3TQOHBYzKgvBONENY/Q9h9JHB+jcooiNrWtLDkJsS7kSjycmk/49/ukBOkpu0LWrOUd1dLQbHTO9lywtWivdW/rgxToCTG+8fn1vnZr2wkYqG7IOpd4KLCB/cczRzWy8UQp4tzp82m9eQWVXVfS3rFTX4C710J0iR7Rff0OJSFVUhCTrfI20o5weH4DHSY38CCEotPk/hUdGOUe4v2RnHohAdNbsROadqs=
ERC1155,20,0xdea45e7c6944cb86a268661349e9c013836c79a2,SKIN,ewogICJ0aW1lc3RhbXAiIDogMTYzODc5MDc5MjMzMCwKICAicHJvZmlsZUlkIiA6ICJjNmE2N2QwMmY4MGM0MjhmODYyNmQ5MjhlOTNjN2FjNyIsCiAgInByb2ZpbGVOYW1lIiA6ICJHaW92YW5uaVdpamF5YSIsCiAgInNpZ25hdHVyZVJlcXVpcmVkIiA6IHRydWUsCiAgInRleHR1cmVzIiA6IHsKICAgICJTS0lOIiA6IHsKICAgICAgInVybCIgOiAiaHR0cDovL3RleHR1cmVzLm1pbmVjcmFmdC5uZXQvdGV4dHVyZS8yMjM2Mzg4MTg0MzA2MmFhOWYwYjdiZmMxMjg2ZDA2MzdjMTkyOTkzMTRiYzYyYzUzYTc2NTg5Y2ZjZmM0NGIwIgogICAgfQogIH0KfQ==,Mmf88EM6wjtRhAvCPzivniFye4s3wE/udoYDnj609n3W5xQtjJ4x4+vQjgwBbpi2VV83Ovrk4VWJwdnpXNe3oVzqGH00O558fv4OhpRRmfBWrfld2qmnQOegvozZNPKbjchPS4mWPrubBjBR0IYuMNryjY1cA2fKnxzZLmaDKGh/ZtgtdK7S3BSdCjnPfGW6HuIfpB6kHXEQ3//bYAEZv8lCOM4UdtVAnLKA8mZGtNxpEmiBNeRNmzY79dJqLcTlMD0qP2cuKPIu1gel5aOWXN9Bd/khrU6jyf6cXZJXNYelH74tgYWWKNQb18NEe312AtAzcNBKUzkM/4A34vykx7ZSKHXLxiiMqwfrmgwJDPVna7d/eptHGZXWeHOi64g+fxWhOsOZ1MvJIPPqofwo/G7hlFc/n6XO61qsAURIsIZZuXu9NzdJm++eCGgRKZUYnJuqZyOgzVnFuJh0S/ciwU+/6AXlqT2xPRvbwVphR7Wlc9Y30qQcECHXnWUf7i4cRfOoFHnRV9gyqk1j94vydP0Y6NlbImk9bNkxhjH2VdRw+opvET6RoDzeLc6vCMCQFdbItEwJK1+1Vv7HLtwGKENxq8FZHL1WOyZEL1rE/xc3zYiqOKTnYK+JYsox6fmbFKMcKNSxgGEJsU4wCfldzaQPUzCrtyAjAflOH2hIjZ4=
ERC1155,21,0xdea45e7c6944cb86a268661349e9c013836c79a2,SKIN,ewogICJ0aW1lc3RhbXAiIDogMTYzODc5MDc5OTk0MiwKICAicHJvZmlsZUlkIiA6ICIyM2YxYTU5ZjQ2OWI0M2RkYmRiNTM3YmZlYzEwNDcxZiIsCiAgInByb2ZpbGVOYW1lIiA6ICIyODA3IiwKICAic2lnbmF0dXJlUmVxdWlyZWQiIDogdHJ1ZSwKICAidGV4dHVyZXMiIDogewogICAgIlNLSU4iIDogewogICAgICAidXJsIiA6ICJodHRwOi8vdGV4dHVyZXMubWluZWNyYWZ0Lm5ldC90ZXh0dXJlLzdkODcwMDEyZjE2ZWE3Mjc2ZWM1ZjY1MzcxYTM5NzNhZWUyN2E1MGNkMDU2NjM3Zjc1ZjlhMDE4MmY1MTUzMjUiCiAgICB9CiAgfQp9,tQYSh/yx8iiRaZq5T2ZT/Qud2DOn/mbAa/vdyNjbgeMZTKP1kCzf2WYOpdr4P9x6qD9NhlSC7r+dFU5mH0GU6jlwc7ivo61L1ChNxyHL7Thuyc1UUycJwdOFMFc4NAkQc7dmzrmQ33kyucRLq1fwogqZQILlJbAKEpQqYc29/9Bd2WsNfwsHSwePK8xBv0MY5Z5pKJ0Eh7BNtjjdCLO2yocr/yovqpdRrhzh7hP9p+p9gBXcUwCOKVDSw0n+inMa8AUUt8PcihbFQ2Ey3Zucb9cgVZoxi1OBZVUdhWnyQ5+Gl26XcJ7r/6NqsNgG+Ecc9+WP0LsbhMTFYknrJCSe3oNaru5rXn6bfva1BeI5k0U4EDyDl4QomzsCVRb0MMrH/yubCmjtSYOzneXXlFWEboc0NdDrYJd35VAUfwy5hi/qIOlDm6iBML5rf/dJLf98+KxTagN58lK0HKBCCzax0S0IAbh6VYTDKKeM1y+3N3HNanOkxdkhV0a8pQkk84Y11XAOpxDcMpK51TFeZD+bPp1nIQHhmZN9Q4j6qL+uSit3HLFrCZHZ0D9M4BsSknmZ7/YseBz2MFZ7REYQYtF5YMsyYWX4Kxg6s0vHDewEuVu+Q4MTcm6IerDoth76UtgHmPc0mIXK1298IpAIQG9Adb5yJ3IpK9x/UZbf597K6dI=
ERC1155,22,0xdea45e7c6944cb86a268661349e9c013836c79a2,SKIN,ewogICJ0aW1lc3RhbXAiIDogMTYzODc5MDczNTIyNywKICAicHJvZmlsZUlkIiA6ICJlZDUzZGQ4MTRmOWQ0YTNjYjRlYjY1MWRjYmE3N2U2NiIsCiAgInByb2ZpbGVOYW1lIiA6ICI0MTQxNDE0MWgiLAogICJzaWduYXR1cmVSZXF1aXJlZCIgOiB0cnVlLAogICJ0ZXh0dXJlcyIgOiB7CiAgICAiU0tJTiIgOiB7CiAgICAgICJ1cmwiIDogImh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNzE2YzA3ZjA5ODQwNzNkMzViNmQxMDZkZWFkMmJlNTk0ZTg3Y2UyNGZlMDcxYzJjMjAyNTYxZjEwYjg5NWExNyIKICAgIH0KICB9Cn0=,ZLdU1UOIocI4XXjO75OBmqZiVDp5uKo2bD/ealTdKvB6UNeIe87W/iuIzt2fg/e2rGIJBJI4O0SroTI9ETJGTFkEcbdWK5iTg2Me5hNYfS40CTfYIviDQPBRFKNWlHO7qID+VRWrLQ78zTcZzp2BonmDpgInPGKZ1ijAWMFMcica6pI7m8tn1n9jfkrqx0/y/cyVPTe3+t+tT9UFNymiXUu6K3isYwiuCri/MLN0K0QVJR5QZ7QuArtNRXxD8IDd0LIaFAXPbwLW1IntJITdG/u9aUgNx6MbMlIz1W/gB+XIsS6ONpjomYiJuLxXm7K71XDdKauyGMDcNO5sUf8IQBM3b2jtjrlN/yILAcxX8Infn86mJw6sa/dSeXR2rxrbRfGbpCasGabyyXdq0uTEAJ48UqNfeyb22TfqT/oPdprarO4Z/IQ9PnaNqhGZ0c0yHjtW4xQU3/JMMERsubeeXcb8D5IJSMMkHbw4EJdu2hcUS7iLK9q4DIg3muwandHZQCUU6edO7Tdr/RROXWqQrP+zAZpRQoMuj22YvfvQTSZVIr1RSGJw0FPDkJfYkC72DMgEGLD1ZdJWPkb+LpyI+6KIhN3pNMg1tkOQ2lcdYTIAI49PhQCFlGA5N4pak9pmnkbNez4RZpzfc5lZh9ZK396jg9Q1V/4k6tZuPTOl3wM=
